timestamp,device,dns_target,icmp_target,service_host,dns_ms,error_code,icmp_jitter_ms,icmp_loss_pct,icmp_rtt_ms,probe_success,tcp_connect_ms
2026-03-08T15:20:31Z,temp-aquila,teams.microsoft.com,1.1.1.1,teams.microsoft.com,5,0,18,0,69,1,55
2026-03-08T15:21:01Z,temp-aquila,teams.microsoft.com,1.1.1.1,teams.microsoft.com,51,0,10,0,66,1,53
2026-03-08T15:21:31Z,temp-aquila,teams.microsoft.com,1.1.1.1,teams.microsoft.com,66,0,4,0,70,1,57
2026-03-08T15:22:01Z,temp-aquila,teams.microsoft.com,1.1.1.1,teams.microsoft.com,5,0,10,0,53,1,59
2026-03-08T15:22:31Z,temp-aquila,teams.microsoft.com,1.1.1.1,teams.microsoft.com,47,0,20,0,67,1,45
2026-03-08T15:23:01Z,temp-aquila,teams.microsoft.com,1.1.1.1,teams.microsoft.com,6,0,8,0,58,1,56
2026-03-08T15:23:31Z,temp-aquila,teams.microsoft.com,1.1.1.1,teams.microsoft.com,54,0,14,0,66,1,43
2026-03-08T15:24:01Z,temp-aquila,teams.microsoft.com,1.1.1.1,teams.microsoft.com,6,0,0,0,57,1,51
2026-03-08T15:24:31Z,temp-aquila,teams.microsoft.com,1.1.1.1,teams.microsoft.com,44,0,1,0,51,1,46
2026-03-08T15:25:01Z,temp-aquila,teams.microsoft.com,1.1.1.1,teams.microsoft.com,43,0,0,0,52,1,46
2026-03-08T15:25:31Z,temp-aquila,teams.microsoft.com,1.1.1.1,teams.microsoft.com,5,0,18,0,65,1,47
2026-03-08T15:26:01Z,temp-aquila,teams.microsoft.com,1.1.1.1,teams.microsoft.com,49,0,7,0,57,1,62
2026-03-08T15:26:31Z,temp-aquila,teams.microsoft.com,1.1.1.1,teams.microsoft.com,10,0,7,0,50,1,60
2026-03-08T15:27:01Z,temp-aquila,teams.microsoft.com,1.1.1.1,teams.microsoft.com,56,0,0,0,56,1,56
2026-03-08T15:27:31Z,temp-aquila,teams.microsoft.com,1.1.1.1,teams.microsoft.com,6,0,0,0,57,1,49
2026-03-08T15:28:01Z,temp-aquila,teams.microsoft.com,1.1.1.1,teams.microsoft.com,51,0,0,0,59,1,45
2026-03-08T15:28:31Z,temp-aquila,teams.microsoft.com,1.1.1.1,teams.microsoft.com,8,0,12,0,67,1,47
2026-03-08T15:29:01Z,temp-aquila,teams.microsoft.com,1.1.1.1,teams.microsoft.com,53,0,0,0,61,1,48
2026-03-08T15:29:31Z,temp-aquila,teams.microsoft.com,1.1.1.1,teams.microsoft.com,55,0,79,0,102,1,49
2026-03-08T15:30:01Z,temp-aquila,teams.microsoft.com,1.1.1.1,teams.microsoft.com,5,0,6,0,66,1,61
2026-03-08T15:30:31Z,temp-aquila,teams.microsoft.com,1.1.1.1,teams.microsoft.com,57,0,18,0,58,1,48
2026-03-08T15:31:01Z,temp-aquila,teams.microsoft.com,1.1.1.1,teams.microsoft.com,8,0,5,0,50,1,54
2026-03-08T15:31:31Z,temp-aquila,teams.microsoft.com,1.1.1.1,teams.microsoft.com,59,0,23,0,61,1,44
2026-03-08T15:32:01Z,temp-aquila,teams.microsoft.com,1.1.1.1,teams.microsoft.com,5,0,4,0,48,1,59
2026-03-08T15:32:31Z,temp-aquila,teams.microsoft.com,1.1.1.1,teams.microsoft.com,44,0,13,0,62,1,46
2026-03-08T15:33:01Z,temp-aquila,teams.microsoft.com,1.1.1.1,teams.microsoft.com,6,0,1,0,45,1,59
2026-03-08T15:33:31Z,temp-aquila,teams.microsoft.com,1.1.1.1,teams.microsoft.com,42,0,1,0,51,1,48
2026-03-08T15:34:01Z,temp-aquila,teams.microsoft.com,1.1.1.1,teams.microsoft.com,5,0,7,0,55,1,79
